city,year,mean_station_count,ed,deviation,station_cat
Greater Noida,2019,1.467032967032967,0.16485865550336332,0,1-3
Greater Noida,2020,1.8818681318681318,0.10247688203253207,0,1-3
Greater Noida,2021,1.7747252747252746,0.14322136651087763,0,1-3
Greater Noida,2022,1.878787878787879,0.17965058641182965,0,1-3
Greater Noida,2023,1.9534246575342467,0.20425170668535966,0,1-3
Greater Noida,2024,1.9043715846994536,0.24606225515501257,0,1-3
Bathinda,2019,1.0,0.23016027245138437,0,1-3
Bathinda,2020,1.0,0.13829616353381324,0,1-3
Bathinda,2022,1.0,0.2241420041138021,0,1-3
Bathinda,2023,1.0,0.18208901993886914,0,1-3
Bathinda,2024,1.0,0.2488713032228106,0,1-3
Muzaffarnagar,2020,1.0,0.10370358168090299,0,1-3
Muzaffarnagar,2021,1.0,0.15597191009693845,0,1-3
Muzaffarnagar,2022,1.0,0.19700660018540175,0,1-3
Muzaffarnagar,2023,1.0,0.18653645168609037,0,1-3
Muzaffarnagar,2024,1.0,0.19655024585922645,0,1-3
Chikkaballapur,2019,1.0,0.19393976464011478,0,1-3
Chikkaballapur,2020,1.0,0.3234256934197271,1,1-3
Chikkaballapur,2021,1.0,0.21868437835901933,0,1-3
Chikkaballapur,2022,1.0,0.13248194311255074,0,1-3
Chikkaballapur,2023,1.0,0.15427648691534213,0,1-3
Chikkaballapur,2024,1.0,0.18815880698985163,0,1-3
Baghpat,2019,1.0,0.14267533754843184,0,1-3
Baghpat,2021,1.0,0.16064036139758447,0,1-3
Baghpat,2023,1.0,0.15940492855948077,0,1-3
Baghpat,2024,1.0,0.19145699846001968,0,1-3
Kalaburagi,2024,1.7295774647887323,0.40661645353658415,1,1-3
Hubballi,2021,1.0,0.11382268917966215,0,1-3
Hubballi,2022,1.0579268292682926,0.3171570875656639,1,1-3
Hubballi,2023,1.7960339943342776,0.24200164321754764,0,1-3
Hubballi,2024,1.4463276836158192,0.37336321742021994,1,1-3
Hapur,2020,1.0,0.1801827067431805,0,1-3
Hapur,2021,1.0,0.050468447971435675,0,1-3
Hapur,2022,1.0,0.15575182131869703,0,1-3
Hapur,2023,1.0,0.10564890088754701,0,1-3
Hapur,2024,1.0,0.08917368079137125,0,1-3
Manesar,2019,1.0,0.1917553150542752,0,1-3
Manesar,2020,1.0,0.13183721566132212,0,1-3
Manesar,2021,1.0,0.15103789318215582,0,1-3
Manesar,2023,1.0,0.10409345581615788,0,1-3
Manesar,2024,1.0,0.14284786446336825,0,1-3
Ratlam,2020,1.0,0.29485055618637673,1,1-3
Ratlam,2021,1.0,0.22671345091572306,0,1-3
Ratlam,2022,1.0,0.17997300294233132,0,1-3
Ratlam,2023,1.0,0.23765862832770043,0,1-3
Ratlam,2024,1.0,0.3731090344286672,1,1-3
Bahadurgarh,2019,1.0,0.1333976089112822,0,1-3
Bahadurgarh,2020,1.0,0.0851318755202337,0,1-3
Bahadurgarh,2021,1.0,0.12307071767859419,0,1-3
Bahadurgarh,2022,1.0,0.20030812355973102,0,1-3
Bahadurgarh,2023,1.0,0.126557334872641,0,1-3
Bahadurgarh,2024,1.0,0.1537868151410459,0,1-3
Yamunanagar,2019,1.0,0.22730030332855733,0,1-3
Yamunanagar,2020,1.0,0.1144534414389946,0,1-3
Yamunanagar,2021,1.0,0.2225563192470986,0,1-3
Yamunanagar,2022,1.0,0.22593671835308873,0,1-3
Yamunanagar,2023,1.0,0.29657442027263137,1,1-3
Yamunanagar,2024,1.0,0.2102712064396345,0,1-3
Damoh,2020,1.0,0.09374279492576049,0,1-3
Damoh,2023,1.0,0.2699343713667546,1,1-3
Kurukshetra,2019,1.0,0.14902724852670085,0,1-3
Kurukshetra,2020,1.0,0.018978655063489232,0,1-3
Kurukshetra,2021,1.0,0.10867869086916913,0,1-3
Kurukshetra,2022,1.0,0.12968546169688397,0,1-3
Kurukshetra,2023,1.0,0.09933990073010196,0,1-3
Kurukshetra,2024,1.0,0.11480122347066955,0,1-3
Sonipat,2019,1.0,0.2123327354535329,0,1-3
Sonipat,2020,1.0,0.2891593556668951,1,1-3
Sonipat,2021,1.0,0.24636268237873502,0,1-3
Palwal,2019,1.0,0.13324089681206425,0,1-3
Palwal,2020,1.0,0.21372104803639766,0,1-3
Palwal,2021,1.0,0.25384792067493145,1,1-3
Palwal,2022,1.0,0.275197410362919,1,1-3
Palwal,2023,1.0,0.2600310503070481,1,1-3
Palwal,2024,1.0,0.257156416978613,1,1-3
Bhiwani,2019,1.0,0.13936040329105756,0,1-3
Bhiwani,2020,1.0,0.22797301674956397,0,1-3
Bhiwani,2021,1.0,0.22361131699629097,0,1-3
Bhiwani,2022,1.0,0.13406922443357702,0,1-3
Bhiwani,2023,1.0,0.17627633801203077,0,1-3
Bhiwani,2024,1.0,0.17390745068225202,0,1-3
Panipat,2019,1.0,0.0884652704903727,0,1-3
Panipat,2020,1.0,0.20639771917682728,0,1-3
Panipat,2021,1.0,0.17038347376611523,0,1-3
Panipat,2023,1.0,0.2744575990869452,1,1-3
Panipat,2024,1.0,0.2830012704363211,1,1-3
Dharuhera,2019,1.0,0.2364059466622541,0,1-3
Dharuhera,2020,1.0,0.04009820409381807,0,1-3
Dharuhera,2021,1.0,0.17566864748992347,0,1-3
Dharuhera,2023,1.0,0.1863918494880093,0,1-3
Fatehabad,2019,1.0,0.20235566497763102,0,1-3
Fatehabad,2021,1.0,0.16765119886814167,0,1-3
Ambala,2019,1.0,0.2054623607062103,0,1-3
Ambala,2020,1.0,0.08369733972902935,0,1-3
Ambala,2021,1.0,0.1253133536718641,0,1-3
Ambala,2022,1.0,0.3022095008133274,1,1-3
Ambala,2023,1.0,0.29765843504784334,1,1-3
Ambala,2024,1.0,0.22969453751172422,0,1-3
Karnal,2019,1.0,0.14387765539555966,0,1-3
Karnal,2020,1.0,0.08647396017639165,0,1-3
Karnal,2021,1.0,0.1286655970863319,0,1-3
Karnal,2022,1.0,0.16431803555910984,0,1-3
Karnal,2023,1.0,0.10818758663208373,0,1-3
Karnal,2024,1.0,0.14137062155731991,0,1-3
Sirsa,2019,1.0,0.24028835026880244,0,1-3
Sirsa,2020,1.0,0.1532234750207727,0,1-3
Sirsa,2021,1.0,0.20318393351374828,0,1-3
Sirsa,2022,1.0,0.23913743661383613,0,1-3
Sirsa,2023,1.0,0.22796359643327954,0,1-3
Sirsa,2024,1.0,0.21759893178494458,0,1-3
Hisar,2019,1.0,0.12190407618168728,0,1-3
Hisar,2020,1.0,0.09215711231056527,0,1-3
Hisar,2021,1.0,0.11869478963424879,0,1-3
Hisar,2022,1.0,0.19689732700123422,0,1-3
Hisar,2024,1.0,0.2010232322508378,0,1-3
Ballabgarh,2019,1.0,0.1683271767977759,0,1-3
Ballabgarh,2020,1.0,0.17238523844581471,0,1-3
Ballabgarh,2021,1.0,0.10021233585094258,0,1-3
Ballabgarh,2022,1.0,0.13594140376617156,0,1-3
Ballabgarh,2023,1.0,0.0557302145770201,0,1-3
Ballabgarh,2024,1.0,0.2158631002268051,0,1-3
Gandhinagar,2020,1.0,0.28576361731784283,1,1-3
Gandhinagar,2021,2.0233236151603498,0.23761367751112852,0,1-3
Gandhinagar,2022,1.8928571428571428,0.14590950803204822,0,1-3
Gandhinagar,2023,2.608815426997245,0.24346362614101716,0,1-3
Gandhinagar,2024,2.149171270718232,0.23019605196926898,0,1-3
Ankleshwar,2022,1.0,0.18572111362813842,0,1-3
Ankleshwar,2023,1.0,0.23489519472195555,0,1-3
Ankleshwar,2024,1.0,0.23246152696427627,0,1-3
Mandikhera,2020,1.0,0.13931331599111835,0,1-3
Mandikhera,2021,1.0,0.13056138464425743,0,1-3
Mandikhera,2022,1.0,0.21713321209934025,0,1-3
Mandikhera,2023,1.0,0.14267946234253986,0,1-3
Mandikhera,2024,1.0,0.2257196910989239,0,1-3
Narnaul,2021,1.0,0.15500284513660426,0,1-3
Narnaul,2022,1.0,0.2092534374008892,0,1-3
Narnaul,2023,1.0,0.20787645194222004,0,1-3
Narnaul,2024,1.0,0.19155326445583407,0,1-3
Jind,2019,1.0,0.09646058010453214,0,1-3
Jind,2020,1.0,0.05577823711975708,0,1-3
Jind,2021,1.0,0.09772873743231521,0,1-3
Jind,2022,1.0,0.10786409442381087,0,1-3
Jind,2023,1.0,0.18061469513000034,0,1-3
Jind,2024,1.0,0.19208968195158893,0,1-3
Vatva,2019,1.0,0.4450458336900942,1,1-3
Vatva,2020,1.0,0.21484793380726502,0,1-3
Vatva,2021,1.0,0.2393216710498979,0,1-3
Vatva,2022,1.0,0.27428341326463507,1,1-3
Vatva,2023,1.0,0.3036385377334349,1,1-3
Vatva,2024,1.0,0.2567244089590301,1,1-3
Maihar,2020,1.0,0.3577404411866647,1,1-3
Maihar,2023,1.0,0.30417608192594914,1,1-3
Vapi,2021,1.0,0.10719031054422609,0,1-3
Vapi,2023,1.0,0.09670491635108035,0,1-3
Vapi,2024,1.0,0.14054204162846706,0,1-3
Kaithal,2019,1.0,0.18288534539593698,0,1-3
Kaithal,2020,1.0,0.13725279698700657,0,1-3
Kaithal,2021,1.0,0.16160755460165854,0,1-3
Kaithal,2022,1.0,0.12370228891044933,0,1-3
Kaithal,2023,1.0,0.11672291168365137,0,1-3
Kaithal,2024,1.0,0.13946787353225074,0,1-3
Guwahati,2020,1.0083333333333333,0.19165893177702156,0,1-3
Guwahati,2021,1.8543956043956045,0.112194702318293,0,1-3
Guwahati,2022,2.1483516483516483,0.13987798304728005,0,1-3
Guwahati,2023,3.5083333333333333,0.08718709104264724,0,4-15
Guwahati,2024,3.319672131147541,0.12281148394277482,0,4-15
Eloor,2020,1.0,0.23184422787031986,0,1-3
Eloor,2022,1.0,0.5411927751120754,1,1-3
Kalyan,2022,1.0,0.1656168118021104,0,1-3
Kalyan,2023,1.0,0.26605673456405365,1,1-3
Kalyan,2024,1.1246458923512748,0.25541684188533087,1,1-3
Meerut,2020,2.327823691460055,0.11087561764271313,0,1-3
Meerut,2021,2.495890410958904,0.14987305009070803,0,1-3
Meerut,2022,2.8264462809917354,0.1927632195547214,0,1-3
Meerut,2023,2.8236914600550964,0.1238821774073426,0,1-3
Meerut,2024,2.8579234972677594,0.166227033384345,0,1-3
Mysuru,2021,1.0,0.34208736687616387,1,1-3
Mysuru,2022,1.0,0.4577061254781263,1,1-3
Mysuru,2023,1.0,0.5043349139049289,1,1-3
Mysuru,2024,1.0,0.4429544415162374,1,1-3
Shillong,2022,1.2952380952380953,0.31138559989573517,1,1-3
Shillong,2023,1.3276353276353277,0.08306493378810217,0,1-3
Chandigarh,2020,1.0,0.13089747253865175,0,1-3
Chandigarh,2021,1.3895027624309393,0.2387825887132037,0,1-3
Chandigarh,2022,2.7857142857142856,0.2413463530648018,0,1-3
Chandigarh,2023,2.8876712328767122,0.20591927796940876,0,1-3
Chandigarh,2024,2.841530054644809,0.1706094694187604,0,1-3
Ramanagara,2020,1.0,0.35071162399936506,1,1-3
Ramanagara,2022,1.0,0.2985056614848841,1,1-3
Ramanagara,2023,1.0,0.34007771672558257,1,1-3
Ramanagara,2024,1.0,0.2958280493452026,1,1-3
Katni,2020,1.0,0.13909798109512794,0,1-3
Katni,2021,1.0,0.12526115872862406,0,1-3
Katni,2022,1.0,0.20646590873006668,0,1-3
Katni,2023,1.0,0.1726100410785306,0,1-3
Katni,2024,1.0,0.22867302799968994,0,1-3
Jabalpur,2020,1.0,0.16087512411110721,0,1-3
Jabalpur,2021,1.0,0.12551386191435746,0,1-3
Jabalpur,2022,1.0,0.22502739683856776,0,1-3
Jabalpur,2023,1.8679775280898876,0.21468830259499908,0,1-3
Jabalpur,2024,3.5397260273972604,0.23420122350559835,0,4-15
Indore,2020,1.0,0.2229176715306703,0,1-3
Indore,2021,1.0,0.16460087111376495,0,1-3
Indore,2022,1.0,0.3036276851160575,1,1-3
Indore,2023,1.3053221288515406,0.2259140876113061,0,1-3
Indore,2024,3.612021857923497,0.22732468161270009,0,4-15
Yadgir,2021,1.0,0.11772383943936351,0,1-3
Yadgir,2022,1.0,0.252697693911104,1,1-3
Yadgir,2023,1.0,0.25044433993706083,1,1-3
Yadgir,2024,1.0,0.21589241167034257,0,1-3
Bhopal,2020,1.0,0.2398955527098669,0,1-3
Bhopal,2021,1.0,0.2008910099647568,0,1-3
Bhopal,2022,1.2865168539325842,0.3092739186059655,1,1-3
Bhopal,2023,2.741758241758242,0.22251820963607863,0,1-3
Bhopal,2024,2.9013698630136986,0.16225153498671566,0,1-3
Vijayapura,2022,1.0,0.6201122183595636,1,1-3
Vijayapura,2023,1.0,0.71563510186117,1,1-3
Vijayapura,2024,1.0,0.454748119343633,1,1-3
Gwalior,2020,1.2680722891566265,0.12360944841508947,0,1-3
Gwalior,2021,1.2972222222222223,0.13133916033060836,0,1-3
Gwalior,2022,1.3009118541033435,0.12955267260230674,0,1-3
Gwalior,2023,3.317548746518106,0.15944438159075444,0,4-15
Gwalior,2024,3.3551912568306013,0.2559339221701862,1,4-15
Chikkamagaluru,2021,1.0,0.3411120858409309,1,1-3
Chikkamagaluru,2022,1.0,0.41436644505287457,1,1-3
Chikkamagaluru,2023,1.0,0.4269357933659391,1,1-3
Chikkamagaluru,2024,1.0,0.4298102780659871,1,1-3
Kochi,2022,1.0,0.1857299689843406,0,1-3
Kozhikode,2021,1.0,0.4069916910432587,1,1-3
Kozhikode,2022,1.0,0.5262904725639015,1,1-3
Sagar,2021,1.0,0.19137570194958775,0,1-3
Sagar,2022,1.1901639344262296,0.28357521966895866,1,1-3
Sagar,2023,1.4357541899441342,0.201764287840725,0,1-3
Sagar,2024,1.8934426229508197,0.2155118188459304,0,1-3
Bagalkot,2021,1.0,0.3696741799477971,1,1-3
Bagalkot,2022,1.0,0.5976322172997863,1,1-3
Bagalkot,2023,1.0,0.7764028437736484,1,1-3
Bagalkot,2024,1.0,0.6972876824198262,1,1-3
Kannur,2021,1.0,0.22812380823388867,0,1-3
Kannur,2022,1.0,0.5313264254696333,1,1-3
Kollam,2021,1.0,0.29638749187112795,1,1-3
Kollam,2022,1.0,0.3712418480240479,1,1-3
Kollam,2023,1.0,0.35459552175055253,1,1-3
Hajipur,2021,1.0,0.18893053054222783,0,1-3
Hajipur,2022,1.0,0.10480208247335843,0,1-3
Hajipur,2023,1.0,0.1673313443611055,0,1-3
Hajipur,2024,1.0,0.14301205588991125,0,1-3
Aizawl,2021,1.0,0.12669502172867306,0,1-3
Aizawl,2022,1.0,0.25288295799942506,1,1-3
Aizawl,2024,1.0,0.15328483632102957,0,1-3
Charkhi Dadri,2021,1.0,0.18839762801441529,0,1-3
Charkhi Dadri,2022,1.0,0.18332672480433426,0,1-3
Charkhi Dadri,2023,1.0,0.15869075083701542,0,1-3
Charkhi Dadri,2024,1.0,0.20175651810675613,0,1-3
Kohima,2021,1.0,0.19553835687468327,0,1-3
Kohima,2023,1.0,0.29052617942069886,1,1-3
Kohima,2024,1.0,0.2281089590625817,0,1-3
Thrissur,2023,1.0,0.4256532641518529,1,1-3
Thrissur,2024,1.0,0.5430583850349258,1,1-3
Medikeri,2021,1.0,0.3171402111800689,1,1-3
Medikeri,2022,1.0,0.2827071022409219,1,1-3
Medikeri,2023,1.0,0.38545792984109456,1,1-3
Medikeri,2024,1.0,0.3454636720397325,1,1-3
Thoothukudi,2021,1.0,0.3563950909754274,1,1-3
Thoothukudi,2022,1.0,0.3199355732240617,1,1-3
Thoothukudi,2023,1.0,0.29767243104679125,1,1-3
Thoothukudi,2024,1.0,0.35266313187954024,1,1-3
Agartala,2021,1.0,0.1850071180171405,0,1-3
Agartala,2022,1.6685082872928176,0.20285038126707441,0,1-3
Agartala,2023,1.2485380116959064,0.15684431224231207,0,1-3
Agartala,2024,1.0,0.12214460181012375,0,1-3
Shivamogga,2021,1.0,0.46051252686891775,1,1-3
Shivamogga,2022,1.0,0.5339107642378857,1,1-3
Shivamogga,2023,1.0,0.5119696173327783,1,1-3
Shivamogga,2024,1.0,0.488374955127277,1,1-3
Chamarajanagar,2021,1.0,0.4632340304635577,1,1-3
Chamarajanagar,2022,1.0,0.6438012672228569,1,1-3
Chamarajanagar,2023,1.0,0.8049436132199697,1,1-3
Chamarajanagar,2024,1.0,0.7921507351477728,1,1-3
Koppal,2021,1.0,0.3232433929165633,1,1-3
Mangalore,2022,1.0,0.47307471082278435,1,1-3
Mangalore,2023,1.0,0.23431639530153178,0,1-3
Mangalore,2024,1.0,0.33468231111991165,1,1-3
Gadag,2024,1.0,0.40029985376141936,1,1-3
Gummidipoondi,2024,1.0,0.24155468405746797,0,1-3
Puducherry,2021,1.0,0.36525581444915645,1,1-3
Puducherry,2022,1.0,0.34291731147563115,1,1-3
Puducherry,2023,1.0,0.38013583196368234,1,1-3
Puducherry,2024,1.0,0.3768948669665815,1,1-3
Davanagere,2024,1.0,0.23848563104223994,0,1-3
Srinagar,2022,1.0,0.20319590833587764,0,1-3
Hassan,2022,1.0,0.2343260952633029,0,1-3
Prayagraj,2022,2.730769230769231,0.2947264658677836,1,1-3
Prayagraj,2023,2.931129476584022,0.21968837775328534,0,1-3
Prayagraj,2024,2.8328767123287673,0.17160668037877944,0,1-3
Gorakhpur,2022,1.0,0.2903921725844421,1,1-3
Gorakhpur,2023,1.0,0.27500272947335225,1,1-3
Gorakhpur,2024,1.0,0.2703731820973411,1,1-3
Darbhanga,2022,1.0,0.06876051420872518,0,1-3
Motihari,2022,1.0,0.06999010076731779,0,1-3
Motihari,2023,1.0,0.12023936311808142,0,1-3
Firozabad,2022,1.5971014492753624,0.23655945185342592,0,1-3
Firozabad,2023,1.8422535211267606,0.1938871404555258,0,1-3
Firozabad,2024,1.7647058823529411,0.25847659422812996,1,1-3
Bihar Sharif,2023,1.0,0.2106329431145185,0,1-3
Vrindavan,2022,1.0,0.29440207433892596,1,1-3
Vrindavan,2023,1.0,0.2633643963287523,1,1-3
Vrindavan,2024,1.0,0.33632149198373956,1,1-3
Bilaspur,2022,1.0,0.52465011133002,1,1-3
Bilaspur,2024,1.0,0.3892470405870571,1,1-3
Munger,2023,1.0,0.2321239376447811,0,1-3
Munger,2024,1.0,0.1802607800990625,0,1-3
Sasaram,2022,1.0,0.11368788026334944,0,1-3
Sasaram,2024,1.0,0.11633766372586511,0,1-3
Bhilai,2023,2.4583333333333335,0.1704413239362639,0,1-3
Bhilai,2024,2.762295081967213,0.22327989594879163,0,1-3
Kishanganj,2022,1.0,0.15584262017568193,0,1-3
Kishanganj,2023,1.0,0.0919533393795707,0,1-3
Katihar,2022,1.0,0.1473082678059802,0,1-3
Katihar,2023,1.0,0.13171897762573992,0,1-3
Chhapra,2022,1.0,0.12836934234156427,0,1-3
Chhapra,2023,1.0,0.1918425902455635,0,1-3
Bhagalpur,2022,1.8615819209039548,0.11616929338623798,0,1-3
Bhagalpur,2023,1.9211267605633804,0.11373465522090036,0,1-3
Bhagalpur,2024,1.8295454545454546,0.1491209772958278,0,1-3
Saharsa,2023,1.0,0.13260311917604997,0,1-3
Saharsa,2024,1.0,0.09959689236506787,0,1-3
Siwan,2023,1.0,0.19120013317270185,0,1-3
Arrah,2022,1.0,0.15853741644389308,0,1-3
Arrah,2023,1.0,0.1841837918656462,0,1-3
Araria,2023,1.0,0.10179244151489322,0,1-3
Jhansi,2023,1.0,0.22793684328783057,0,1-3
Jhansi,2024,1.0,0.17244987377918988,0,1-3
Baddi,2023,1.0,0.265263336668126,1,1-3
Baddi,2024,1.0,0.23889338311985664,0,1-3
Samastipur,2023,1.0,0.13944364597581843,0,1-3
Gangtok,2023,1.0,0.5120885121362224,1,1-3
Haveri,2023,1.0,0.23912185414299292,0,1-3
Dehradun,2024,1.0,0.100879843217498,0,1-3
Bareilly,2023,1.8428571428571427,0.1494763005760417,0,1-3
Bareilly,2024,1.8236914600550964,0.2462653901711049,0,1-3
Khurja,2023,1.0,0.24097381126374404,0,1-3
Khurja,2024,1.0,0.20454096420971518,0,1-3
Belgaum,2023,1.0,0.35705218182998516,1,1-3
Belgaum,2024,1.0,0.420822949697248,1,1-3
Ramanathapuram,2023,1.0,0.23256913763617093,0,1-3
Anantapur,2023,1.0,0.322485408074725,1,1-3
Sivasagar,2023,1.0,0.1817713009557587,0,1-3
Sivasagar,2024,1.0,0.5440999219491741,1,1-3
Korba,2023,1.8403361344537814,0.17109667794129352,0,1-3
Korba,2024,1.7077363896848137,0.2859114399847438,1,1-3
Raipur,2023,3.683333333333333,0.20978396652853457,0,4-15
Raipur,2024,3.536986301369863,0.25932145570650367,1,4-15
Dharwad,2024,1.0,0.36123030090623265,1,1-3
Nalbari,2023,1.0,0.15791731101689532,0,1-3
Nalbari,2024,1.0,0.09908277620843817,0,1-3
Baripada,2023,1.0,0.13315619798825531,0,1-3
Baripada,2024,1.0,0.10837269270683014,0,1-3
Bileipada,2023,1.0,0.2973003375103187,1,1-3
Bileipada,2024,1.0,0.2653707013355435,1,1-3
Rairangpur,2024,1.0,0.1747907827383893,0,1-3
Rourkela,2023,2.282122905027933,0.22437813872435247,0,1-3
Rourkela,2024,2.3983516483516483,0.2158849342967476,0,1-3
Tensa,2024,1.0,0.18110066680244954,0,1-3
Suakati,2023,1.0,0.17413648482463556,0,1-3
Suakati,2024,1.0,0.16033132480309886,0,1-3
Nayagarh,2023,1.0,0.12547561286158473,0,1-3
Keonjhar,2023,1.0,0.10120097808651791,0,1-3
Keonjhar,2024,1.0,0.1828587104355678,0,1-3
Ariyalur,2024,1.0,0.3382338121070979,1,1-3
Bharatpur,2023,1.0,0.1891798740265204,0,1-3
Bharatpur,2024,1.0,0.17237538943408234,0,1-3
Nagaon,2024,1.0,0.1160479878830363,0,1-3
Rishikesh,2023,1.0,0.3376832102505356,1,1-3
Rishikesh,2024,1.0,0.20812508126890633,0,1-3
Kashipur,2024,1.0,0.22073476172799364,0,1-3
Kunjemura,2024,1.0,0.17634386801097007,0,1-3
Karauli,2024,1.0,0.15541389503968156,0,1-3
Sirohi,2024,1.0,0.20698610377967216,0,1-3
Sri Ganganagar,2024,1.0,0.28650374692975616,1,1-3
Silchar,2024,1.0,0.6074487341139319,1,1-3
Sikar,2024,1.0,0.20383598086007723,0,1-3
Pratapgarh,2024,1.0,0.19838586393059215,0,1-3
Sawai Madhopur,2024,1.0,0.3284773347409582,1,1-3
Bikaner,2024,1.0,0.2668259957108815,1,1-3
Hanumangarh,2024,1.0,0.20357421254627903,0,1-3
Barmer,2024,1.0,0.26063730188666223,1,1-3
Churu,2024,1.0,0.1817028524797559,0,1-3
Chhal,2024,1.0,0.21079652815379427,0,1-3
Dausa,2024,1.0,0.3113450992329386,1,1-3
Dholpur,2024,1.0,0.16656090476988794,0,1-3
Jhunjhunu,2024,1.0,0.2515252634999306,1,1-3
Jhalawar,2024,1.0,0.2088027045708235,0,1-3
Rajsamand,2024,1.0,0.2756659635823861,1,1-3
Cuddalore,2024,1.5517241379310345,0.24119991478840527,0,1-3
Chittorgarh,2024,1.0,0.37379804275140627,1,1-3
Banswara,2024,1.0,0.2576619967918731,1,1-3
Kolhapur,2024,1.793956043956044,0.18741503082344244,0,1-3
Jaisalmer,2024,1.0,0.27621880960287076,1,1-3
Pimpri-Chinchwad,2024,3.0751633986928106,0.1093265166313913,0,4-15
Bundi,2024,1.0,0.2547759088525585,1,1-3
Bhilwara,2024,1.0,0.13228934466028314,0,1-3
Latur,2024,1.0,0.112315189870025,0,1-3
Amravati,2024,1.9534246575342467,0.15261917687760648,0,1-3
Nagaur,2024,1.0,0.2805875580835461,1,1-3
Jalgaon,2024,1.0,0.21419872945850602,0,1-3
Jalna,2024,1.0,0.1981998226132126,0,1-3
Akola,2024,1.0,0.1953807103388277,0,1-3
Sangli,2024,1.0,0.1377623203598884,0,1-3
Badlapur,2024,1.0,0.22510010669525343,0,1-3
Nanded,2024,1.0,0.18610655381420596,0,1-3
Baran,2024,1.0,0.19476075494780892,0,1-3
Belapur,2024,1.0,0.24815484538319968,0,1-3
Dhule,2024,1.0,0.2382075428522107,0,1-3
Bhiwandi,2024,1.0,0.18829685028953336,0,1-3
Mahad,2024,1.0,0.11909096163028261,0,1-3
Ulhasnagar,2024,1.0,0.22090114208633885,0,1-3
Balasore,2024,1.0,0.19028280973590703,0,1-3
Angul,2024,1.0,0.11182593764151126,0,1-3
Cuttack,2024,1.0,0.06352399476046679,0,1-3
Bhubaneswar,2024,1.8857938718662952,0.07938047101188536,0,1-3
Byasanagar,2024,1.0,0.0685222068890863,0,1-3
Barbil,2024,1.0,0.22545842349191228,0,1-3
Jalore,2024,1.0,0.32752024402441643,1,1-3
Barrackpore,2024,1.0,0.10544156111439802,0,1-3
